,year,month,decimal,average,average_unc,trend,trend_unc
103,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.3778273718468086,0.0019435910825830356,0.34344759931061136,0.0010643366478704003
104,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.37028528783435893,0.0018511758025243988,0.3420405268250251,0.001040805199335093
105,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.3624546426764114,0.0018743980515236235,0.3406574076496415,0.001015818179633577
106,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.35779552268473214,0.0018898945443830693,0.33980533098078813,0.0009892652997721763
107,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.35676628857608145,0.001874289989025968,0.3396138226769351,0.0009610167744325491
108,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.35824509734051974,0.0018644921610236171,0.33999528991495137,0.0009309182543576511
109,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.3610337392538675,0.0018689563090626773,0.3404467802538088,0.0009184326423415703
110,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.3645379678918537,0.0018644921610236175,0.34095728788860324,0.0009159087776022725
111,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.36884854419292573,0.001867794797992383,0.3415115023685147,0.0009123636377056068
112,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.37430573108633275,0.001861836508715302,0.34245691731940153,0.0009204153148725048
113,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.38000321971101864,0.001855360102813228,0.3441078275638913,0.0009278359928509079
114,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.3836539220268366,0.001866973561081618,0.3462725360362311,0.0009346407014145815
115,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.3831455970688436,0.0018446462824637702,0.34866771820733194,0.0009462095433887782
116,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.3793200712263789,0.0018060469416810727,0.35171252983911916,0.0009481951666582542
117,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.3756727076531684,0.0018279592952757965,0.3552232862607009,0.0009501157336911161
118,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.3750359204246924,0.0018279592952757965,0.3586825442291863,0.0009519716382329888
119,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.37741394530556377,0.0018279592952757965,0.3620261267300817,0.0009519716382329888
120,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.3817922063518564,0.0018352105288454471,0.365399929222028,0.0009519716382329888
121,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.3874196116585803,0.001836109009916431,0.36877154645148846,0.0009519716382329888
122,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.3937436548577522,0.0018929083051885667,0.3722474547054987,0.0009519716382329888
123,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.40081127191540467,0.0019148391045454175,0.37586429404071126,0.0009573968854640674
124,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4083973582884009,0.0019183416594085168,0.3793193428115927,0.0009627314536524981
125,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.41524768204305446,0.0019218528868044293,0.3823885455508814,0.0009679768420094909
126,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.41950138943839116,0.0019218528868044293,0.3852938990659045,0.0009731344926271706
127,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.4191964446430681,0.0019218528868044293,0.3877964923054932,0.0009782057933145124
128,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4151624792793646,0.0019218528868044293,0.39013800198170623,0.0009831920802501751
129,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.4114276462536904,0.0019217173791130646,0.392884408287556,0.0009880946404664478
130,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.4106172420204056,0.0019218528868044293,0.39578389859438956,0.0009929147141772197
131,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.412625307566616,0.0019256432306769217,0.3985960220963306,0.0009976534969617459
132,0.2622022120425379,0.31512784001981725,0.2635134036228309,0.4164462927640783,0.0019256432306769217,0.40139715341357174,0.0009976534969617459
133,0.2634133141549114,0.31512784001981725,0.2635142820642779,0.421230774303003,0.0019148391045454175,0.4041601156399207,0.0009976534969617459
134,0.2644000896509065,0.31512784001981725,0.2635142820642779,0.42641411084016806,0.0018966344461235072,0.4067929015567312,0.0009976534969617459
135,0.2651650429449553,0.31512784001981725,0.2635134036228309,0.4320030992017388,0.0019220335488650982,0.40913227614864855,0.0009976534969617459
136,0.2657100898570693,0.31512784001981725,0.2635142820642779,0.4380685033843536,0.0019431146246283169,0.4112434227071691,0.0009929147141772199
137,0.2660365820013536,0.31512784001981725,0.2635142820642779,0.44351595523306303,0.001939119693362219,0.4131110792886322,0.000988094640466448
138,0.26614532371118854,0.31512784001981725,0.2635134036228309,0.44632522961432264,0.001961064879845377,0.41464489485705547,0.0009831920802501751
