,year,month,monthly_anomaly,monthly_anomaly_unc,dt
324,1991.5,6.5,0.46116666666666667,0.07796666666666667,1992.0416666666667
325,1991.5833333333333,6.5,0.46125,0.07775833333333333,1992.125
326,1991.6666666666667,6.5,0.4580416666666667,0.078,1992.2083333333333
327,1991.75,6.5,0.463525,0.07809166666666666,1992.2916666666667
328,1991.8333333333333,6.5,0.4658333333333334,0.07805833333333334,1992.375
329,1991.9166666666667,6.5,0.4662666666666667,0.07765,1992.4583333333333
330,1992.0,6.5,0.4680166666666667,0.07753333333333332,1992.5416666666667
331,1992.0833333333333,6.5,0.4649166666666667,0.07708333333333334,1992.625
332,1992.1666666666667,6.5,0.4674916666666667,0.07653333333333333,1992.7083333333333
333,1992.25,6.5,0.46905,0.07629166666666666,1992.7916666666667
334,1992.3333333333333,6.5,0.4730833333333333,0.07645833333333332,1992.875
335,1992.4166666666667,6.5,0.4797416666666667,0.07677500000000001,1992.9583333333333
336,1992.5,6.5,0.47915833333333335,0.07674166666666667,1993.0416666666667
337,1992.5833333333333,6.5,0.4783416666666666,0.07676666666666666,1993.125
338,1992.6666666666667,6.5,0.4900416666666667,0.077,1993.2083333333333
339,1992.75,6.5,0.490625,0.07687500000000001,1993.2916666666667
340,1992.8333333333333,6.5,0.49339166666666673,0.07694166666666667,1993.375
341,1992.9166666666667,6.5,0.4968416666666666,0.07688333333333335,1993.4583333333333
342,1993.0,6.5,0.5005833333333334,0.0766,1993.5416666666667
343,1993.0833333333333,6.5,0.50525,0.07653333333333334,1993.625
344,1993.1666666666667,6.5,0.5081083333333333,0.07627500000000001,1993.7083333333333
345,1993.25,6.5,0.50755,0.07620000000000002,1993.7916666666667
346,1993.3333333333333,6.5,0.5072083333333333,0.07615000000000001,1993.875
347,1993.4166666666667,6.5,0.508175,0.07590000000000001,1993.9583333333333
348,1993.5,6.5,0.5108833333333334,0.075925,1994.0416666666667
349,1993.5833333333333,6.5,0.5181833333333333,0.07585000000000001,1994.125
350,1993.6666666666667,6.5,0.5269083333333333,0.07611666666666667,1994.2083333333333
351,1993.75,6.5,0.5246666666666667,0.07585833333333335,1994.2916666666667
352,1993.8333333333333,6.5,0.5252833333333334,0.07522500000000001,1994.375
353,1993.9166666666667,6.5,0.5286416666666667,0.07513333333333334,1994.4583333333333
354,1994.0,6.5,0.5334833333333333,0.07489166666666668,1994.5416666666667
355,1994.0833333333333,6.5,0.5351666666666667,0.07375833333333336,1994.625
356,1994.1666666666667,6.5,0.5367083333333333,0.07166666666666668,1994.7083333333333
357,1994.25,6.5,0.5392333333333333,0.07125833333333335,1994.7916666666667
358,1994.3333333333333,6.5,0.5409833333333334,0.07165000000000002,1994.875
359,1994.4166666666667,6.5,0.5444333333333333,0.07168333333333335,1994.9583333333333
360,1994.5,6.5,0.5452166666666667,0.07116666666666668,1995.0416666666667
361,1994.5833333333333,6.5,0.5427833333333333,0.07085000000000002,1995.125
362,1994.6666666666667,6.5,0.546925,0.07104166666666668,1995.2083333333333
363,1994.75,6.5,0.54245,0.07095833333333333,1995.2916666666667
364,1994.8333333333333,6.5,0.5455500000000001,0.0711,1995.375
365,1994.9166666666667,6.5,0.5457583333333333,0.07094166666666668,1995.4583333333333
366,1995.0,6.5,0.5471416666666666,0.07024999999999999,1995.5416666666667
367,1995.0833333333333,6.5,0.5476500000000001,0.07003333333333334,1995.625
368,1995.1666666666667,6.5,0.551175,0.06990000000000002,1995.7083333333333
369,1995.25,6.5,0.5540916666666666,0.06924166666666667,1995.7916666666667
370,1995.3333333333333,6.5,0.5507416666666667,0.06904166666666667,1995.875
371,1995.4166666666667,6.5,0.5456249999999999,0.06847500000000001,1995.9583333333333
372,1995.5,6.5,0.5410416666666666,0.06809166666666668,1996.0416666666667
373,1995.5833333333333,6.5,0.5419750000000001,0.06805,1996.125
374,1995.6666666666667,6.5,0.5390166666666667,0.0680416666666667,1996.2083333333333
375,1995.75,6.5,0.5444583333333334,0.068025,1996.2916666666667
376,1995.8333333333333,6.5,0.5441583333333334,0.06764166666666667,1996.375
377,1995.9166666666667,6.5,0.54965,0.06719166666666668,1996.4583333333333
378,1996.0,6.5,0.547975,0.06740833333333335,1996.5416666666667
379,1996.0833333333333,6.5,0.5491083333333333,0.06714166666666668,1996.625
380,1996.1666666666667,6.5,0.5499583333333333,0.06669166666666666,1996.7083333333333
381,1996.25,6.5,0.5503416666666666,0.06698333333333334,1996.7916666666667
382,1996.3333333333333,6.5,0.5512666666666667,0.06708333333333334,1996.875
383,1996.4166666666667,6.5,0.5585249999999999,0.067175,1996.9583333333333
384,1996.5,6.5,0.5619916666666668,0.06705000000000001,1997.0416666666667
385,1996.5833333333333,6.5,0.5658166666666666,0.06704166666666668,1997.125
386,1996.6666666666667,6.5,0.5726416666666666,0.06695833333333333,1997.2083333333333
387,1996.75,6.5,0.5797666666666667,0.06706666666666666,1997.2916666666667
388,1996.8333333333333,6.5,0.5851333333333334,0.06623333333333334,1997.375
389,1996.9166666666667,6.5,0.591075,0.06598333333333334,1997.4583333333333
390,1997.0,6.5,0.5952166666666667,0.06576666666666668,1997.5416666666667
391,1997.0833333333333,6.5,0.6051833333333333,0.06551666666666668,1997.625
392,1997.1666666666667,6.5,0.6117333333333335,0.0654,1997.7083333333333
393,1997.25,6.5,0.6229,0.06518333333333334,1997.7916666666667
394,1997.3333333333333,6.5,0.6281500000000001,0.06444166666666667,1997.875
395,1997.4166666666667,6.5,0.6368666666666667,0.06458333333333335,1997.9583333333333
396,1997.5,6.5,0.6369083333333333,0.06366666666666668,1998.0416666666667
397,1997.5833333333333,6.5,0.6430416666666667,0.06295,1998.125
398,1997.6666666666667,6.5,0.6456083333333335,0.06286666666666667,1998.2083333333333
399,1997.75,6.5,0.6467416666666668,0.06279166666666668,1998.2916666666667
400,1997.8333333333333,6.5,0.6506666666666667,0.06255000000000001,1998.375
401,1997.9166666666667,6.5,0.656225,0.062275000000000004,1998.4583333333333
402,1998.0,6.5,0.6601250000000001,0.062408333333333336,1998.5416666666667
403,1998.0833333333333,6.5,0.6635666666666666,0.062408333333333336,1998.625
404,1998.1666666666667,6.5,0.6704500000000001,0.06239166666666667,1998.7083333333333
405,1998.25,6.5,0.6782916666666667,0.06234166666666668,1998.7916666666667
406,1998.3333333333333,6.5,0.6846833333333334,0.062425000000000015,1998.875
407,1998.4166666666667,6.5,0.692625,0.06210000000000001,1998.9583333333333
408,1998.5,6.5,0.7015250000000001,0.061991666666666674,1999.0416666666667
409,1998.5833333333333,6.5,0.7059333333333334,0.062083333333333345,1999.125
410,1998.6666666666667,6.5,0.7198083333333334,0.06221666666666668,1999.2083333333333
411,1998.75,6.5,0.7247666666666668,0.06233333333333334,1999.2916666666667
412,1998.8333333333333,6.5,0.7265583333333333,0.06219166666666667,1999.375
413,1998.9166666666667,6.5,0.7251083333333334,0.061908333333333336,1999.4583333333333
414,1999.0,6.5,0.7230416666666667,0.06163333333333334,1999.5416666666667
415,1999.0833333333333,6.5,0.7197583333333334,0.061175,1999.625
416,1999.1666666666667,6.5,0.7215666666666666,0.061375,1999.7083333333333
417,1999.25,6.5,0.7223916666666667,0.06160833333333334,1999.7916666666667
418,1999.3333333333333,6.5,0.7237416666666666,0.061525,1999.875
419,1999.4166666666667,6.5,0.728125,0.06155,1999.9583333333333
420,1999.5,6.5,0.7294999999999999,0.06195,2000.0416666666667
421,1999.5833333333333,6.5,0.7316166666666667,0.06225000000000001,2000.125
422,1999.6666666666667,6.5,0.7256249999999999,0.06265000000000001,2000.2083333333333
423,1999.75,6.5,0.7306833333333334,0.062525,2000.2916666666667
424,1999.8333333333333,6.5,0.7355499999999999,0.062291666666666676,2000.375
